row_id,date,spot,strike,moneyness,option_type,maturity_label,maturity_days,tau,iv_observed
2333,2025-01-29,21283.47,23400,1.1,put,2M,60,0.2381,17.0917
2334,2025-01-29,21283.47,23950,1.125,call,2M,60,0.2381,
2335,2025-01-29,21283.47,23950,1.125,put,2M,60,0.2381,18.0053
2336,2025-01-29,21283.47,24500,1.15,call,2M,60,0.2381,18.0502
2337,2025-01-29,21283.47,24500,1.15,put,2M,60,0.2381,17.2326
2338,2025-01-29,21283.47,25550,1.2,call,2M,60,0.2381,18.9128
2339,2025-01-29,21283.47,25550,1.2,put,2M,60,0.2381,
2340,2025-01-29,21283.47,17050,0.8,call,3M,91,0.36111,
2341,2025-01-29,21283.47,17050,0.8,put,3M,91,0.36111,
2342,2025-01-29,21283.47,18100,0.85,call,3M,91,0.36111,20.9125
2343,2025-01-29,21283.47,18100,0.85,put,3M,91,0.36111,
2344,2025-01-29,21283.47,18600,0.875,call,3M,91,0.36111,
2345,2025-01-29,21283.47,18600,0.875,put,3M,91,0.36111,22.2399
2346,2025-01-29,21283.47,19150,0.9,call,3M,91,0.36111,20.2028
2347,2025-01-29,21283.47,19150,0.9,put,3M,91,0.36111,21.9455
2348,2025-01-29,21283.47,19700,0.925,call,3M,91,0.36111,
2349,2025-01-29,21283.47,19700,0.925,put,3M,91,0.36111,
2350,2025-01-29,21283.47,20200,0.95,call,3M,91,0.36111,
2351,2025-01-29,21283.47,20200,0.95,put,3M,91,0.36111,
2352,2025-01-29,21283.47,20750,0.975,call,3M,91,0.36111,20.2449
2353,2025-01-29,21283.47,20750,0.975,put,3M,91,0.36111,18.9973
2354,2025-01-29,21283.47,21300,1.0,call,3M,91,0.36111,18.6687
2355,2025-01-29,21283.47,21300,1.0,put,3M,91,0.36111,19.3733
2356,2025-01-29,21283.47,21800,1.025,call,3M,91,0.36111,
2357,2025-01-29,21283.47,21800,1.025,put,3M,91,0.36111,
2358,2025-01-29,21283.47,22350,1.05,call,3M,91,0.36111,18.5625
2359,2025-01-29,21283.47,22350,1.05,put,3M,91,0.36111,17.1633
2360,2025-01-29,21283.47,22900,1.075,call,3M,91,0.36111,
2361,2025-01-29,21283.47,22900,1.075,put,3M,91,0.36111,17.506
2362,2025-01-29,21283.47,23400,1.1,call,3M,91,0.36111,
2363,2025-01-29,21283.47,23400,1.1,put,3M,91,0.36111,
2364,2025-01-29,21283.47,23950,1.125,call,3M,91,0.36111,
2365,2025-01-29,21283.47,23950,1.125,put,3M,91,0.36111,
2366,2025-01-29,21283.47,24500,1.15,call,3M,91,0.36111,18.0674
2367,2025-01-29,21283.47,24500,1.15,put,3M,91,0.36111,17.0488
2368,2025-01-29,21283.47,25550,1.2,call,3M,91,0.36111,18.7823
2369,2025-01-29,21283.47,25550,1.2,put,3M,91,0.36111,17.1674
2370,2025-01-29,21283.47,17050,0.8,call,6M,182,0.72222,21.1767
2371,2025-01-29,21283.47,17050,0.8,put,6M,182,0.72222,22.2316
2372,2025-01-29,21283.47,18100,0.85,call,6M,182,0.72222,19.5899
2373,2025-01-29,21283.47,18100,0.85,put,6M,182,0.72222,
2374,2025-01-29,21283.47,18600,0.875,call,6M,182,0.72222,
2375,2025-01-29,21283.47,18600,0.875,put,6M,182,0.72222,19.3741
2376,2025-01-29,21283.47,19150,0.9,call,6M,182,0.72222,
2377,2025-01-29,21283.47,19150,0.9,put,6M,182,0.72222,20.1521
2378,2025-01-29,21283.47,19700,0.925,call,6M,182,0.72222,
2379,2025-01-29,21283.47,19700,0.925,put,6M,182,0.72222,
2380,2025-01-29,21283.47,20200,0.95,call,6M,182,0.72222,
2381,2025-01-29,21283.47,20200,0.95,put,6M,182,0.72222,19.0211
2382,2025-01-29,21283.47,20750,0.975,call,6M,182,0.72222,
2383,2025-01-29,21283.47,20750,0.975,put,6M,182,0.72222,18.3188
2384,2025-01-29,21283.47,21300,1.0,call,6M,182,0.72222,18.1598
2385,2025-01-29,21283.47,21300,1.0,put,6M,182,0.72222,18.3865
2386,2025-01-29,21283.47,21800,1.025,call,6M,182,0.72222,
2387,2025-01-29,21283.47,21800,1.025,put,6M,182,0.72222,
2388,2025-01-29,21283.47,22350,1.05,call,6M,182,0.72222,17.9418
2389,2025-01-29,21283.47,22350,1.05,put,6M,182,0.72222,
2390,2025-01-29,21283.47,22900,1.075,call,6M,182,0.72222,
2391,2025-01-29,21283.47,22900,1.075,put,6M,182,0.72222,19.4398
2392,2025-01-29,21283.47,23400,1.1,call,6M,182,0.72222,
2393,2025-01-29,21283.47,23400,1.1,put,6M,182,0.72222,
2394,2025-01-29,21283.47,23950,1.125,call,6M,182,0.72222,
2395,2025-01-29,21283.47,23950,1.125,put,6M,182,0.72222,17.9578
2396,2025-01-29,21283.47,24500,1.15,call,6M,182,0.72222,18.4139
2397,2025-01-29,21283.47,24500,1.15,put,6M,182,0.72222,18.0323
2398,2025-01-29,21283.47,25550,1.2,call,6M,182,0.72222,19.6871
2399,2025-01-29,21283.47,25550,1.2,put,6M,182,0.72222,
2400,2025-01-30,21669.78,17350,0.8,call,1M,30,0.11905,
2401,2025-01-30,21669.78,17350,0.8,put,1M,30,0.11905,
2402,2025-01-30,21669.78,18400,0.85,call,1M,30,0.11905,
2403,2025-01-30,21669.78,18400,0.85,put,1M,30,0.11905,25.4799
2404,2025-01-30,21669.78,18950,0.875,call,1M,30,0.11905,
2405,2025-01-30,21669.78,18950,0.875,put,1M,30,0.11905,
2406,2025-01-30,21669.78,19500,0.9,call,1M,30,0.11905,23.1658
2407,2025-01-30,21669.78,19500,0.9,put,1M,30,0.11905,24.3782
2408,2025-01-30,21669.78,20050,0.925,call,1M,30,0.11905,21.2671
2409,2025-01-30,21669.78,20050,0.925,put,1M,30,0.11905,
2410,2025-01-30,21669.78,20600,0.95,call,1M,30,0.11905,21.019
2411,2025-01-30,21669.78,20600,0.95,put,1M,30,0.11905,
2412,2025-01-30,21669.78,21150,0.975,call,1M,30,0.11905,20.7973
2413,2025-01-30,21669.78,21150,0.975,put,1M,30,0.11905,
2414,2025-01-30,21669.78,21650,1.0,call,1M,30,0.11905,21.6979
2415,2025-01-30,21669.78,21650,1.0,put,1M,30,0.11905,20.7011
2416,2025-01-30,21669.78,22200,1.025,call,1M,30,0.11905,
2417,2025-01-30,21669.78,22200,1.025,put,1M,30,0.11905,19.5356
2418,2025-01-30,21669.78,22750,1.05,call,1M,30,0.11905,
2419,2025-01-30,21669.78,22750,1.05,put,1M,30,0.11905,
2420,2025-01-30,21669.78,23300,1.075,call,1M,30,0.11905,18.6802
2421,2025-01-30,21669.78,23300,1.075,put,1M,30,0.11905,
2422,2025-01-30,21669.78,23850,1.1,call,1M,30,0.11905,
2423,2025-01-30,21669.78,23850,1.1,put,1M,30,0.11905,
2424,2025-01-30,21669.78,24400,1.125,call,1M,30,0.11905,18.6864
2425,2025-01-30,21669.78,24400,1.125,put,1M,30,0.11905,
2426,2025-01-30,21669.78,24900,1.15,call,1M,30,0.11905,17.4888
2427,2025-01-30,21669.78,24900,1.15,put,1M,30,0.11905,
2428,2025-01-30,21669.78,26000,1.2,call,1M,30,0.11905,19.1833
2429,2025-01-30,21669.78,26000,1.2,put,1M,30,0.11905,17.4077
2430,2025-01-30,21669.78,17350,0.8,call,2M,60,0.2381,
2431,2025-01-30,21669.78,17350,0.8,put,2M,60,0.2381,26.2482
2432,2025-01-30,21669.78,18400,0.85,call,2M,60,0.2381,
2433,2025-01-30,21669.78,18400,0.85,put,2M,60,0.2381,24.1883
2434,2025-01-30,21669.78,18950,0.875,call,2M,60,0.2381,
2435,2025-01-30,21669.78,18950,0.875,put,2M,60,0.2381,
2436,2025-01-30,21669.78,19500,0.9,call,2M,60,0.2381,
2437,2025-01-30,21669.78,19500,0.9,put,2M,60,0.2381,22.6114
2438,2025-01-30,21669.78,20050,0.925,call,2M,60,0.2381,21.2105
2439,2025-01-30,21669.78,20050,0.925,put,2M,60,0.2381,
2440,2025-01-30,21669.78,20600,0.95,call,2M,60,0.2381,20.296
2441,2025-01-30,21669.78,20600,0.95,put,2M,60,0.2381,
2442,2025-01-30,21669.78,21150,0.975,call,2M,60,0.2381,19.7254
2443,2025-01-30,21669.78,21150,0.975,put,2M,60,0.2381,
2444,2025-01-30,21669.78,21650,1.0,call,2M,60,0.2381,
2445,2025-01-30,21669.78,21650,1.0,put,2M,60,0.2381,18.9873
2446,2025-01-30,21669.78,22200,1.025,call,2M,60,0.2381,20.0177
2447,2025-01-30,21669.78,22200,1.025,put,2M,60,0.2381,
2448,2025-01-30,21669.78,22750,1.05,call,2M,60,0.2381,19.1736
2449,2025-01-30,21669.78,22750,1.05,put,2M,60,0.2381,19.5121
2450,2025-01-30,21669.78,23300,1.075,call,2M,60,0.2381,
2451,2025-01-30,21669.78,23300,1.075,put,2M,60,0.2381,18.3754
2452,2025-01-30,21669.78,23850,1.1,call,2M,60,0.2381,
2453,2025-01-30,21669.78,23850,1.1,put,2M,60,0.2381,
2454,2025-01-30,21669.78,24400,1.125,call,2M,60,0.2381,
2455,2025-01-30,21669.78,24400,1.125,put,2M,60,0.2381,17.1151
2456,2025-01-30,21669.78,24900,1.15,call,2M,60,0.2381,
2457,2025-01-30,21669.78,24900,1.15,put,2M,60,0.2381,17.0869
2458,2025-01-30,21669.78,26000,1.2,call,2M,60,0.2381,17.9683
2459,2025-01-30,21669.78,26000,1.2,put,2M,60,0.2381,16.7385
2460,2025-01-30,21669.78,17350,0.8,call,3M,91,0.36111,23.5943
2461,2025-01-30,21669.78,17350,0.8,put,3M,91,0.36111,24.0889
2462,2025-01-30,21669.78,18400,0.85,call,3M,91,0.36111,21.3747
2463,2025-01-30,21669.78,18400,0.85,put,3M,91,0.36111,22.6214
2464,2025-01-30,21669.78,18950,0.875,call,3M,91,0.36111,
2465,2025-01-30,21669.78,18950,0.875,put,3M,91,0.36111,
2466,2025-01-30,21669.78,19500,0.9,call,3M,91,0.36111,19.9852
2467,2025-01-30,21669.78,19500,0.9,put,3M,91,0.36111,21.2263
2468,2025-01-30,21669.78,20050,0.925,call,3M,91,0.36111,20.5733
2469,2025-01-30,21669.78,20050,0.925,put,3M,91,0.36111,20.1963
2470,2025-01-30,21669.78,20600,0.95,call,3M,91,0.36111,18.5189
2471,2025-01-30,21669.78,20600,0.95,put,3M,91,0.36111,
2472,2025-01-30,21669.78,21150,0.975,call,3M,91,0.36111,18.881
2473,2025-01-30,21669.78,21150,0.975,put,3M,91,0.36111,18.7778
2474,2025-01-30,21669.78,21650,1.0,call,3M,91,0.36111,
2475,2025-01-30,21669.78,21650,1.0,put,3M,91,0.36111,18.8512
2476,2025-01-30,21669.78,22200,1.025,call,3M,91,0.36111,
2477,2025-01-30,21669.78,22200,1.025,put,3M,91,0.36111,
2478,2025-01-30,21669.78,22750,1.05,call,3M,91,0.36111,
2479,2025-01-30,21669.78,22750,1.05,put,3M,91,0.36111,
2480,2025-01-30,21669.78,23300,1.075,call,3M,91,0.36111,
2481,2025-01-30,21669.78,23300,1.075,put,3M,91,0.36111,17.2577
2482,2025-01-30,21669.78,23850,1.1,call,3M,91,0.36111,
2483,2025-01-30,21669.78,23850,1.1,put,3M,91,0.36111,
2484,2025-01-30,21669.78,24400,1.125,call,3M,91,0.36111,
2485,2025-01-30,21669.78,24400,1.125,put,3M,91,0.36111,17.7964
2486,2025-01-30,21669.78,24900,1.15,call,3M,91,0.36111,
2487,2025-01-30,21669.78,24900,1.15,put,3M,91,0.36111,17.2676
2488,2025-01-30,21669.78,26000,1.2,call,3M,91,0.36111,18.5702
2489,2025-01-30,21669.78,26000,1.2,put,3M,91,0.36111,17.8778
2490,2025-01-30,21669.78,17350,0.8,call,6M,182,0.72222,
2491,2025-01-30,21669.78,17350,0.8,put,6M,182,0.72222,
2492,2025-01-30,21669.78,18400,0.85,call,6M,182,0.72222,19.848
2493,2025-01-30,21669.78,18400,0.85,put,6M,182,0.72222,21.2481
2494,2025-01-30,21669.78,18950,0.875,call,6M,182,0.72222,19.643
2495,2025-01-30,21669.78,18950,0.875,put,6M,182,0.72222,
2496,2025-01-30,21669.78,19500,0.9,call,6M,182,0.72222,
2497,2025-01-30,21669.78,19500,0.9,put,6M,182,0.72222,19.8355
2498,2025-01-30,21669.78,20050,0.925,call,6M,182,0.72222,
2499,2025-01-30,21669.78,20050,0.925,put,6M,182,0.72222,18.784
2500,2025-01-30,21669.78,20600,0.95,call,6M,182,0.72222,18.7046
2501,2025-01-30,21669.78,20600,0.95,put,6M,182,0.72222,18.9758
2502,2025-01-30,21669.78,21150,0.975,call,6M,182,0.72222,18.464
2503,2025-01-30,21669.78,21150,0.975,put,6M,182,0.72222,
2504,2025-01-30,21669.78,21650,1.0,call,6M,182,0.72222,19.0725
2505,2025-01-30,21669.78,21650,1.0,put,6M,182,0.72222,
2506,2025-01-30,21669.78,22200,1.025,call,6M,182,0.72222,
2507,2025-01-30,21669.78,22200,1.025,put,6M,182,0.72222,18.5254
2508,2025-01-30,21669.78,22750,1.05,call,6M,182,0.72222,17.511
2509,2025-01-30,21669.78,22750,1.05,put,6M,182,0.72222,18.106
2510,2025-01-30,21669.78,23300,1.075,call,6M,182,0.72222,19.0439
2511,2025-01-30,21669.78,23300,1.075,put,6M,182,0.72222,17.6644
2512,2025-01-30,21669.78,23850,1.1,call,6M,182,0.72222,
2513,2025-01-30,21669.78,23850,1.1,put,6M,182,0.72222,17.3405
2514,2025-01-30,21669.78,24400,1.125,call,6M,182,0.72222,17.4495
2515,2025-01-30,21669.78,24400,1.125,put,6M,182,0.72222,17.2121
2516,2025-01-30,21669.78,24900,1.15,call,6M,182,0.72222,
2517,2025-01-30,21669.78,24900,1.15,put,6M,182,0.72222,
2518,2025-01-30,21669.78,26000,1.2,call,6M,182,0.72222,
2519,2025-01-30,21669.78,26000,1.2,put,6M,182,0.72222,18.3071
2520,2025-01-31,21619.79,17300,0.8,call,1M,30,0.11905,32.6086
2521,2025-01-31,21619.79,17300,0.8,put,1M,30,0.11905,
2522,2025-01-31,21619.79,18400,0.85,call,1M,30,0.11905,
2523,2025-01-31,21619.79,18400,0.85,put,1M,30,0.11905,33.8618
2524,2025-01-31,21619.79,18900,0.875,call,1M,30,0.11905,
2525,2025-01-31,21619.79,18900,0.875,put,1M,30,0.11905,
2526,2025-01-31,21619.79,19450,0.9,call,1M,30,0.11905,29.1381
2527,2025-01-31,21619.79,19450,0.9,put,1M,30,0.11905,31.5314
2528,2025-01-31,21619.79,20000,0.925,call,1M,30,0.11905,29.2284
2529,2025-01-31,21619.79,20000,0.925,put,1M,30,0.11905,
2530,2025-01-31,21619.79,20550,0.95,call,1M,30,0.11905,
2531,2025-01-31,21619.79,20550,0.95,put,1M,30,0.11905,
2532,2025-01-31,21619.79,21100,0.975,call,1M,30,0.11905,
2533,2025-01-31,21619.79,21100,0.975,put,1M,30,0.11905,
2534,2025-01-31,21619.79,21600,1.0,call,1M,30,0.11905,27.8858
2535,2025-01-31,21619.79,21600,1.0,put,1M,30,0.11905,
2536,2025-01-31,21619.79,22150,1.025,call,1M,30,0.11905,
2537,2025-01-31,21619.79,22150,1.025,put,1M,30,0.11905,
2538,2025-01-31,21619.79,22700,1.05,call,1M,30,0.11905,
2539,2025-01-31,21619.79,22700,1.05,put,1M,30,0.11905,26.7417
2540,2025-01-31,21619.79,23250,1.075,call,1M,30,0.11905,
2541,2025-01-31,21619.79,23250,1.075,put,1M,30,0.11905,
2542,2025-01-31,21619.79,23800,1.1,call,1M,30,0.11905,26.6734
2543,2025-01-31,21619.79,23800,1.1,put,1M,30,0.11905,
2544,2025-01-31,21619.79,24300,1.125,call,1M,30,0.11905,25.7734
2545,2025-01-31,21619.79,24300,1.125,put,1M,30,0.11905,
2546,2025-01-31,21619.79,24850,1.15,call,1M,30,0.11905,26.4641
2547,2025-01-31,21619.79,24850,1.15,put,1M,30,0.11905,23.6539
2548,2025-01-31,21619.79,25950,1.2,call,1M,30,0.11905,
2549,2025-01-31,21619.79,25950,1.2,put,1M,30,0.11905,
2550,2025-01-31,21619.79,17300,0.8,call,2M,60,0.2381,
2551,2025-01-31,21619.79,17300,0.8,put,2M,60,0.2381,32.8296
2552,2025-01-31,21619.79,18400,0.85,call,2M,60,0.2381,29.1505
2553,2025-01-31,21619.79,18400,0.85,put,2M,60,0.2381,31.3248
2554,2025-01-31,21619.79,18900,0.875,call,2M,60,0.2381,28.8867
2555,2025-01-31,21619.79,18900,0.875,put,2M,60,0.2381,30.1195
2556,2025-01-31,21619.79,19450,0.9,call,2M,60,0.2381,
2557,2025-01-31,21619.79,19450,0.9,put,2M,60,0.2381,28.1854
2558,2025-01-31,21619.79,20000,0.925,call,2M,60,0.2381,27.9939
2559,2025-01-31,21619.79,20000,0.925,put,2M,60,0.2381,
2560,2025-01-31,21619.79,20550,0.95,call,2M,60,0.2381,
2561,2025-01-31,21619.79,20550,0.95,put,2M,60,0.2381,
2562,2025-01-31,21619.79,21100,0.975,call,2M,60,0.2381,26.7007
2563,2025-01-31,21619.79,21100,0.975,put,2M,60,0.2381,26.8872
2564,2025-01-31,21619.79,21600,1.0,call,2M,60,0.2381,26.5504
2565,2025-01-31,21619.79,21600,1.0,put,2M,60,0.2381,27.0991
2566,2025-01-31,21619.79,22150,1.025,call,2M,60,0.2381,
2567,2025-01-31,21619.79,22150,1.025,put,2M,60,0.2381,
2568,2025-01-31,21619.79,22700,1.05,call,2M,60,0.2381,26.197
2569,2025-01-31,21619.79,22700,1.05,put,2M,60,0.2381,
2570,2025-01-31,21619.79,23250,1.075,call,2M,60,0.2381,
2571,2025-01-31,21619.79,23250,1.075,put,2M,60,0.2381,25.6046
2572,2025-01-31,21619.79,23800,1.1,call,2M,60,0.2381,26.6771
2573,2025-01-31,21619.79,23800,1.1,put,2M,60,0.2381,
2574,2025-01-31,21619.79,24300,1.125,call,2M,60,0.2381,
2575,2025-01-31,21619.79,24300,1.125,put,2M,60,0.2381,24.9382
2576,2025-01-31,21619.79,24850,1.15,call,2M,60,0.2381,
2577,2025-01-31,21619.79,24850,1.15,put,2M,60,0.2381,
2578,2025-01-31,21619.79,25950,1.2,call,2M,60,0.2381,
2579,2025-01-31,21619.79,25950,1.2,put,2M,60,0.2381,
2580,2025-01-31,21619.79,17300,0.8,call,3M,91,0.36111,
2581,2025-01-31,21619.79,17300,0.8,put,3M,91,0.36111,32.047
2582,2025-01-31,21619.79,18400,0.85,call,3M,91,0.36111,28.3424
2583,2025-01-31,21619.79,18400,0.85,put,3M,91,0.36111,28.3453
2584,2025-01-31,21619.79,18900,0.875,call,3M,91,0.36111,27.685
2585,2025-01-31,21619.79,18900,0.875,put,3M,91,0.36111,27.1768
2586,2025-01-31,21619.79,19450,0.9,call,3M,91,0.36111,
2587,2025-01-31,21619.79,19450,0.9,put,3M,91,0.36111,28.2468
2588,2025-01-31,21619.79,20000,0.925,call,3M,91,0.36111,26.2025
2589,2025-01-31,21619.79,20000,0.925,put,3M,91,0.36111,
2590,2025-01-31,21619.79,20550,0.95,call,3M,91,0.36111,27.2118
2591,2025-01-31,21619.79,20550,0.95,put,3M,91,0.36111,26.2609
2592,2025-01-31,21619.79,21100,0.975,call,3M,91,0.36111,25.2914
2593,2025-01-31,21619.79,21100,0.975,put,3M,91,0.36111,
2594,2025-01-31,21619.79,21600,1.0,call,3M,91,0.36111,26.555
2595,2025-01-31,21619.79,21600,1.0,put,3M,91,0.36111,25.5756
2596,2025-01-31,21619.79,22150,1.025,call,3M,91,0.36111,
2597,2025-01-31,21619.79,22150,1.025,put,3M,91,0.36111,
2598,2025-01-31,21619.79,22700,1.05,call,3M,91,0.36111,24.7806
2599,2025-01-31,21619.79,22700,1.05,put,3M,91,0.36111,24.5632
2600,2025-01-31,21619.79,23250,1.075,call,3M,91,0.36111,
2601,2025-01-31,21619.79,23250,1.075,put,3M,91,0.36111,25.4524
2602,2025-01-31,21619.79,23800,1.1,call,3M,91,0.36111,25.272
2603,2025-01-31,21619.79,23800,1.1,put,3M,91,0.36111,23.7532
2604,2025-01-31,21619.79,24300,1.125,call,3M,91,0.36111,
2605,2025-01-31,21619.79,24300,1.125,put,3M,91,0.36111,
2606,2025-01-31,21619.79,24850,1.15,call,3M,91,0.36111,24.6637
2607,2025-01-31,21619.79,24850,1.15,put,3M,91,0.36111,
2608,2025-01-31,21619.79,25950,1.2,call,3M,91,0.36111,
2609,2025-01-31,21619.79,25950,1.2,put,3M,91,0.36111,
2610,2025-01-31,21619.79,17300,0.8,call,6M,182,0.72222,27.4507
2611,2025-01-31,21619.79,17300,0.8,put,6M,182,0.72222,28.2725
2612,2025-01-31,21619.79,18400,0.85,call,6M,182,0.72222,
2613,2025-01-31,21619.79,18400,0.85,put,6M,182,0.72222,27.0959
2614,2025-01-31,21619.79,18900,0.875,call,6M,182,0.72222,24.2568
2615,2025-01-31,21619.79,18900,0.875,put,6M,182,0.72222,26.0694
2616,2025-01-31,21619.79,19450,0.9,call,6M,182,0.72222,25.5762
2617,2025-01-31,21619.79,19450,0.9,put,6M,182,0.72222,25.1428
2618,2025-01-31,21619.79,20000,0.925,call,6M,182,0.72222,25.3696
2619,2025-01-31,21619.79,20000,0.925,put,6M,182,0.72222,
2620,2025-01-31,21619.79,20550,0.95,call,6M,182,0.72222,25.868
2621,2025-01-31,21619.79,20550,0.95,put,6M,182,0.72222,25.9513
2622,2025-01-31,21619.79,21100,0.975,call,6M,182,0.72222,
2623,2025-01-31,21619.79,21100,0.975,put,6M,182,0.72222,24.7508
2624,2025-01-31,21619.79,21600,1.0,call,6M,182,0.72222,24.5635
2625,2025-01-31,21619.79,21600,1.0,put,6M,182,0.72222,24.3746
2626,2025-01-31,21619.79,22150,1.025,call,6M,182,0.72222,24.6037
2627,2025-01-31,21619.79,22150,1.025,put,6M,182,0.72222,
2628,2025-01-31,21619.79,22700,1.05,call,6M,182,0.72222,23.8363
2629,2025-01-31,21619.79,22700,1.05,put,6M,182,0.72222,
2630,2025-01-31,21619.79,23250,1.075,call,6M,182,0.72222,24.7679
2631,2025-01-31,21619.79,23250,1.075,put,6M,182,0.72222,23.7173
2632,2025-01-31,21619.79,23800,1.1,call,6M,182,0.72222,24.9399
2633,2025-01-31,21619.79,23800,1.1,put,6M,182,0.72222,
2634,2025-01-31,21619.79,24300,1.125,call,6M,182,0.72222,
2635,2025-01-31,21619.79,24300,1.125,put,6M,182,0.72222,
2636,2025-01-31,21619.79,24850,1.15,call,6M,182,0.72222,
2637,2025-01-31,21619.79,24850,1.15,put,6M,182,0.72222,
2638,2025-01-31,21619.79,25950,1.2,call,6M,182,0.72222,
2639,2025-01-31,21619.79,25950,1.2,put,6M,182,0.72222,
2640,2025-02-03,21645.98,17300,0.8,call,1M,30,0.11905,
2641,2025-02-03,21645.98,17300,0.8,put,1M,30,0.11905,
2642,2025-02-03,21645.98,18400,0.85,call,1M,30,0.11905,
2643,2025-02-03,21645.98,18400,0.85,put,1M,30,0.11905,
2644,2025-02-03,21645.98,18950,0.875,call,1M,30,0.11905,23.0262
2645,2025-02-03,21645.98,18950,0.875,put,1M,30,0.11905,
2646,2025-02-03,21645.98,19500,0.9,call,1M,30,0.11905,22.4525
2647,2025-02-03,21645.98,19500,0.9,put,1M,30,0.11905,23.7065
2648,2025-02-03,21645.98,20000,0.925,call,1M,30,0.11905,
2649,2025-02-03,21645.98,20000,0.925,put,1M,30,0.11905,
2650,2025-02-03,21645.98,20550,0.95,call,1M,30,0.11905,21.8719
2651,2025-02-03,21645.98,20550,0.95,put,1M,30,0.11905,
2652,2025-02-03,21645.98,21100,0.975,call,1M,30,0.11905,20.2855
2653,2025-02-03,21645.98,21100,0.975,put,1M,30,0.11905,20.6684
2654,2025-02-03,21645.98,21650,1.0,call,1M,30,0.11905,20.241
2655,2025-02-03,21645.98,21650,1.0,put,1M,30,0.11905,
2656,2025-02-03,21645.98,22200,1.025,call,1M,30,0.11905,19.7211
2657,2025-02-03,21645.98,22200,1.025,put,1M,30,0.11905,
2658,2025-02-03,21645.98,22750,1.05,call,1M,30,0.11905,
2659,2025-02-03,21645.98,22750,1.05,put,1M,30,0.11905,
2660,2025-02-03,21645.98,23250,1.075,call,1M,30,0.11905,19.889
2661,2025-02-03,21645.98,23250,1.075,put,1M,30,0.11905,18.3953
2662,2025-02-03,21645.98,23800,1.1,call,1M,30,0.11905,
2663,2025-02-03,21645.98,23800,1.1,put,1M,30,0.11905,17.6986
2664,2025-02-03,21645.98,24350,1.125,call,1M,30,0.11905,
2665,2025-02-03,21645.98,24350,1.125,put,1M,30,0.11905,17.3056
2666,2025-02-03,21645.98,24900,1.15,call,1M,30,0.11905,
2667,2025-02-03,21645.98,24900,1.15,put,1M,30,0.11905,16.3506
2668,2025-02-03,21645.98,26000,1.2,call,1M,30,0.11905,
2669,2025-02-03,21645.98,26000,1.2,put,1M,30,0.11905,
2670,2025-02-03,21645.98,17300,0.8,call,2M,60,0.2381,24.2347
2671,2025-02-03,21645.98,17300,0.8,put,2M,60,0.2381,
2672,2025-02-03,21645.98,18400,0.85,call,2M,60,0.2381,22.7328
2673,2025-02-03,21645.98,18400,0.85,put,2M,60,0.2381,23.405
2674,2025-02-03,21645.98,18950,0.875,call,2M,60,0.2381,21.7882
2675,2025-02-03,21645.98,18950,0.875,put,2M,60,0.2381,22.0236
2676,2025-02-03,21645.98,19500,0.9,call,2M,60,0.2381,21.206
2677,2025-02-03,21645.98,19500,0.9,put,2M,60,0.2381,21.752
2678,2025-02-03,21645.98,20000,0.925,call,2M,60,0.2381,21.2423
2679,2025-02-03,21645.98,20000,0.925,put,2M,60,0.2381,21.1506
2680,2025-02-03,21645.98,20550,0.95,call,2M,60,0.2381,20.2126
2681,2025-02-03,21645.98,20550,0.95,put,2M,60,0.2381,20.4111
2682,2025-02-03,21645.98,21100,0.975,call,2M,60,0.2381,
2683,2025-02-03,21645.98,21100,0.975,put,2M,60,0.2381,19.9501
2684,2025-02-03,21645.98,21650,1.0,call,2M,60,0.2381,20.4596
2685,2025-02-03,21645.98,21650,1.0,put,2M,60,0.2381,
2686,2025-02-03,21645.98,22200,1.025,call,2M,60,0.2381,19.5085
2687,2025-02-03,21645.98,22200,1.025,put,2M,60,0.2381,
2688,2025-02-03,21645.98,22750,1.05,call,2M,60,0.2381,19.2344
2689,2025-02-03,21645.98,22750,1.05,put,2M,60,0.2381,17.5341
2690,2025-02-03,21645.98,23250,1.075,call,2M,60,0.2381,
2691,2025-02-03,21645.98,23250,1.075,put,2M,60,0.2381,18.6282
2692,2025-02-03,21645.98,23800,1.1,call,2M,60,0.2381,18.6591
2693,2025-02-03,21645.98,23800,1.1,put,2M,60,0.2381,
2694,2025-02-03,21645.98,24350,1.125,call,2M,60,0.2381,18.5498
2695,2025-02-03,21645.98,24350,1.125,put,2M,60,0.2381,18.4858
2696,2025-02-03,21645.98,24900,1.15,call,2M,60,0.2381,
2697,2025-02-03,21645.98,24900,1.15,put,2M,60,0.2381,17.1721
2698,2025-02-03,21645.98,26000,1.2,call,2M,60,0.2381,19.0835
2699,2025-02-03,21645.98,26000,1.2,put,2M,60,0.2381,
2700,2025-02-03,21645.98,17300,0.8,call,3M,91,0.36111,21.6314
2701,2025-02-03,21645.98,17300,0.8,put,3M,91,0.36111,
2702,2025-02-03,21645.98,18400,0.85,call,3M,91,0.36111,
2703,2025-02-03,21645.98,18400,0.85,put,3M,91,0.36111,22.4149
2704,2025-02-03,21645.98,18950,0.875,call,3M,91,0.36111,
2705,2025-02-03,21645.98,18950,0.875,put,3M,91,0.36111,21.6269
2706,2025-02-03,21645.98,19500,0.9,call,3M,91,0.36111,21.439
2707,2025-02-03,21645.98,19500,0.9,put,3M,91,0.36111,22.0455
2708,2025-02-03,21645.98,20000,0.925,call,3M,91,0.36111,21.1422
